TargetKey,MonthStartDateKey,SalespersonKey,RegionKey,TargetSales,TargetProfit,TargetOrders
3654,20220601,77,8,70475.26,16205.12,49
3655,20220701,77,8,63569.57,18932.84,37
3656,20220801,77,8,60755.71,12832.35,53
3657,20220901,77,8,64190.24,17309.7,44
3658,20221001,77,8,62966.27,15032.77,37
3659,20221101,77,8,79189.3,17331.17,59
3660,20221201,77,8,74154.76,17533.08,61
3661,20230101,77,8,66707.04,14739.74,51
3662,20230201,77,8,70253.64,19918.51,53
3663,20230301,77,8,58719.22,12377.49,39
3664,20230401,77,8,65639.28,15234.37,36
3665,20230501,77,8,59693.9,14161.14,34
3666,20230601,77,8,60313.88,13861.78,41
3667,20230701,77,8,60003.04,13891.41,56
3668,20230801,77,8,51833.99,10908.58,35
3669,20230901,77,8,61827.52,17374.0,42
3670,20231001,77,8,61030.8,16692.66,39
3671,20231101,77,8,83581.95,22060.46,58
3672,20231201,77,8,82024.1,19593.94,46
3673,20240101,77,8,70752.98,16884.17,50
3674,20240201,77,8,59493.21,15301.49,40
3675,20240301,77,8,64792.96,16530.79,49
3676,20240401,77,8,65358.35,14105.85,59
3677,20240501,77,8,66764.02,15094.44,37
3678,20240601,77,8,63641.9,15870.94,36
3679,20240701,77,8,55454.54,14421.93,33
3680,20240801,77,8,53847.1,11427.42,50
3681,20240901,77,8,62580.68,15586.52,34
3682,20241001,77,8,63990.45,13808.99,69
3683,20241101,77,8,85134.12,17979.99,73
3684,20241201,77,8,83843.87,22924.33,50
3685,20250101,77,8,58537.16,12512.96,61
3686,20250201,77,8,64705.05,14526.14,71
3687,20250301,77,8,66563.89,18646.3,41
3688,20250401,77,8,67095.98,19563.14,43
3689,20250501,77,8,68150.08,15229.9,37
3690,20250601,77,8,67100.21,17080.23,55
3691,20250701,77,8,62287.53,14162.75,41
3692,20250801,77,8,51766.35,12221.75,53
3693,20250901,77,8,59318.5,13804.41,38
3694,20251001,77,8,61583.29,14836.17,48
3695,20251101,77,8,83356.19,17977.11,82
3696,20251201,77,8,81768.17,16547.7,58
3697,20220101,78,8,67783.46,16507.16,54
3698,20220201,78,8,65273.35,15235.63,38
3699,20220301,78,8,59364.23,12619.5,37
3700,20220401,78,8,72151.14,15135.48,40
3701,20220501,78,8,59942.21,14332.82,34
3702,20220601,78,8,58696.59,12457.28,53
3703,20220701,78,8,56329.34,14428.6,44
3704,20220801,78,8,51753.75,13635.56,39
3705,20220901,78,8,60050.51,15982.09,45
3706,20221001,78,8,59846.56,13461.67,40
3707,20221101,78,8,78009.35,21277.44,59
3708,20221201,78,8,74622.12,16287.43,50
3709,20230101,78,8,70325.44,15607.88,50
3710,20230201,78,8,72061.16,17939.03,75
3711,20230301,78,8,67704.59,17501.87,43
3712,20230401,78,8,59768.75,12959.97,48
3713,20230501,78,8,59746.5,17622.27,58
3714,20230601,78,8,64948.55,17882.51,37
3715,20230701,78,8,53098.06,11917.33,37
3716,20230801,78,8,51940.06,13906.83,29
3717,20230901,78,8,72412.03,15175.17,46
3718,20231001,78,8,65312.63,15645.93,54
3719,20231101,78,8,82050.17,16595.81,57
3720,20231201,78,8,84221.52,23310.46,74
3721,20240101,78,8,64416.13,14004.15,42
3722,20240201,78,8,67362.1,14054.82,49
3723,20240301,78,8,68537.14,19734.58,46
3724,20240401,78,8,71930.14,15264.63,55
3725,20240501,78,8,62132.96,16787.41,37
3726,20240601,78,8,61860.54,15795.72,45
3727,20240701,78,8,54877.44,12527.34,34
3728,20240801,78,8,53867.96,13808.74,50
3729,20240901,78,8,71970.61,21009.86,61
3730,20241001,78,8,63596.84,13982.77,59
3731,20241101,78,8,70613.49,16712.18,42
3732,20241201,78,8,85670.1,24618.14,55
3733,20250101,78,8,68228.5,15208.89,66
3734,20250201,78,8,71497.65,15871.2,55
3735,20250301,78,8,61379.61,14914.84,37
3736,20250401,78,8,71112.8,14420.9,67
3737,20250501,78,8,68561.38,15889.9,40
3738,20250601,78,8,64347.01,15866.36,44
3739,20250701,78,8,53560.7,15215.57,36
3740,20250801,78,8,58556.79,16541.53,45
3741,20250901,78,8,64254.48,16879.62,37
3742,20251001,78,8,66580.19,16235.02,64
3743,20251101,78,8,78969.83,21360.95,45
3744,20251201,78,8,81105.09,19390.78,49
3745,20220101,79,8,65978.82,16830.25,57
3746,20220201,79,8,61077.43,13764.89,63
3747,20220301,79,8,60966.13,16786.15,49
3748,20220401,79,8,63129.39,13469.36,37
3749,20220501,79,8,70400.95,16039.28,74
3750,20220601,79,8,72795.86,16639.98,54
3751,20220701,79,8,54411.66,13509.03,34
3752,20220801,79,8,55373.88,16574.29,42
3753,20220901,79,8,70738.24,20250.82,42
3754,20221001,79,8,66699.45,15030.2,70
3755,20221101,79,8,83862.94,17071.07,53
3756,20221201,79,8,78207.91,21576.93,82
3757,20230101,79,8,65211.61,13948.79,46
3758,20230201,79,8,67296.1,20186.76,51
3759,20230301,79,8,70891.76,20662.37,58
3760,20230401,79,8,64849.85,17364.57,54
3761,20230501,79,8,69541.11,18759.13,42
3762,20230601,79,8,58895.24,12711.64,58
3763,20230701,79,8,60797.38,17982.34,47
3764,20230801,79,8,63042.28,16368.34,38
3765,20230901,79,8,63134.53,17698.29,40
3766,20231001,79,8,61422.05,18181.19,43
3767,20231101,79,8,84757.31,23309.36,49
3768,20231201,79,8,79657.15,20175.81,47
3769,20240101,79,8,64138.4,13529.44,57
3770,20240201,79,8,59080.84,12740.84,48
3771,20240301,79,8,71448.99,17016.95,43
3772,20240401,79,8,65484.66,14911.05,45
3773,20240501,79,8,64707.62,17614.84,52
3774,20240601,79,8,59257.87,12821.15,57
3775,20240701,79,8,63110.04,13752.13,62
3776,20240801,79,8,59378.95,15829.73,53
3777,20240901,79,8,71643.1,21399.02,51
3778,20241001,79,8,61173.66,16555.58,49
3779,20241101,79,8,70654.57,17785.65,39
3780,20241201,79,8,79003.73,20594.05,47
3781,20250101,79,8,72792.37,16643.61,67
3782,20250201,79,8,62099.31,15217.8,61
3783,20250301,79,8,71426.97,20606.92,42
3784,20250401,79,8,64523.16,14725.52,35
3785,20250501,79,8,69366.75,16673.18,48
3786,20250601,79,8,72240.08,19925.57,48
3787,20250701,79,8,52723.1,11597.37,33
3788,20250801,79,8,52608.85,13313.85,44
3789,20250901,79,8,66590.17,19171.7,62
3790,20251001,79,8,62018.3,13260.85,48
3791,20251101,79,8,86128.96,19683.03,57
3792,20251201,79,8,78520.69,18945.02,70
3793,20220101,80,8,72582.71,15529.29,71
3794,20220201,80,8,61267.36,14904.08,35
3795,20220301,80,8,62252.74,16518.93,36
3796,20220401,80,8,69518.44,18308.97,67
3797,20220501,80,8,65776.23,15933.93,47
3798,20220601,80,8,71238.57,16560.59,50
3799,20220701,80,8,57370.51,12890.89,40
3800,20220801,80,8,52473.19,11788.91,49
3801,20220901,80,8,65149.58,18583.19,49
3802,20221001,80,8,60201.4,14563.64,54
3803,20221101,80,8,80362.98,23511.37,45
3804,20221201,80,8,84140.77,24564.56,62
3805,20230101,80,8,61174.04,14197.9,39
3806,20230201,80,8,61806.23,15859.62,41
3807,20230301,80,8,59112.96,12928.28,37
3808,20230401,80,8,64344.75,16656.98,36
3809,20230501,80,8,61387.56,15375.86,56
3810,20230601,80,8,68658.22,15625.93,50
3811,20230701,80,8,59279.32,15769.23,41
3812,20230801,80,8,60162.12,13143.58,49
3813,20230901,80,8,67955.93,16148.97,44
3814,20231001,80,8,66779.11,14447.55,61
3815,20231101,80,8,81921.82,21975.32,46
3816,20231201,80,8,76973.25,17393.83,66
3817,20240101,80,8,67696.48,17932.04,68
3818,20240201,80,8,70472.25,14711.85,60
3819,20240301,80,8,60814.54,14363.58,37
3820,20240401,80,8,63764.99,14796.15,41
3821,20240501,80,8,70821.87,17837.07,45
3822,20240601,80,8,59989.77,15619.62,55
3823,20240701,80,8,60800.82,17923.52,59
3824,20240801,80,8,56215.72,14390.09,44
3825,20240901,80,8,70243.23,19977.48,66
3826,20241001,80,8,69320.99,15480.96,56
3827,20241101,80,8,74090.2,16890.37,44
3828,20241201,80,8,84281.36,22246.0,56
3829,20250101,80,8,72290.54,21035.02,63
3830,20250201,80,8,63901.06,17930.9,64
3831,20250301,80,8,68888.12,20152.34,39
3832,20250401,80,8,66615.91,19499.03,43
3833,20250501,80,8,64309.5,18082.05,49
3834,20250601,80,8,67422.49,15495.91,51
3835,20250701,80,8,52666.12,15150.68,37
3836,20250801,80,8,61509.73,18153.96,47
3837,20250901,80,8,72312.46,16536.85,54
3838,20251001,80,8,70707.92,14873.19,51
3839,20251101,80,8,86909.46,24244.58,66
3840,20251201,80,8,79339.61,16506.95,61
3841,20220101,81,9,135814.49,28672.79,138
3842,20220201,81,9,127323.88,33864.1,116
3843,20220301,81,9,145727.68,35151.06,101
3844,20220401,81,9,151571.72,32415.66,165
3845,20220501,81,9,134754.69,40117.18,83
3846,20220601,81,9,126381.05,26582.48,83
3847,20220701,81,9,137768.17,37753.13,132
3848,20220801,81,9,135478.94,32908.99,105
3849,20220901,81,9,155207.62,32337.94,132
3850,20221001,81,9,145556.24,29197.49,96
3851,20221101,81,9,156053.5,34358.7,111
3852,20221201,81,9,184742.72,53035.46,118
3853,20230101,81,9,130501.49,32555.08,120
3854,20230201,81,9,131306.22,33568.32,132
3855,20230301,81,9,153723.58,37343.11,99
3856,20230401,81,9,128679.21,33276.79,107
3857,20230501,81,9,130063.11,26879.86,86
3858,20230601,81,9,142005.29,38575.91,98
3859,20230701,81,9,132261.85,38372.89,92
3860,20230801,81,9,130325.81,29646.93,97
3861,20230901,81,9,134817.44,38430.27,104
3862,20231001,81,9,150078.7,36854.77,101
3863,20231101,81,9,187544.15,40321.5,150
3864,20231201,81,9,160247.34,41386.26,113
3865,20240101,81,9,150309.36,36437.6,98
3866,20240201,81,9,127330.14,29980.94,124
3867,20240301,81,9,152689.94,37326.79,117
3868,20240401,81,9,130373.94,30883.27,99
3869,20240501,81,9,143645.51,40363.57,149
3870,20240601,81,9,126535.48,28596.88,93
3871,20240701,81,9,134304.76,32822.47,77
3872,20240801,81,9,133492.09,32803.21,130
3873,20240901,81,9,153305.81,38720.6,103
3874,20241001,81,9,134759.53,33628.32,91
3875,20241101,81,9,174309.0,47665.6,124
3876,20241201,81,9,175090.38,45460.2,192
3877,20250101,81,9,144916.7,37679.64,141
3878,20250201,81,9,144822.34,34614.66,100
3879,20250301,81,9,126116.97,32671.0,73
3880,20250401,81,9,140292.97,35881.89,81
3881,20250501,81,9,131583.47,31374.65,133
3882,20250601,81,9,139168.98,38755.78,144
3883,20250701,81,9,116851.89,34606.86,99
3884,20250801,81,9,116783.59,25119.81,69
3885,20250901,81,9,155991.09,38669.9,103
3886,20251001,81,9,129133.2,29241.82,95
3887,20251101,81,9,179512.81,41691.45,166
3888,20251201,81,9,172799.01,36101.36,133
3889,20220101,82,9,66607.1,19140.65,67
3890,20220201,82,9,61746.84,15260.12,44
3891,20220301,82,9,62459.87,15993.15,62
3892,20220401,82,9,66615.64,13479.33,37
3893,20220501,82,9,58578.31,12339.87,38
3894,20220601,82,9,66010.16,16731.76,45
3895,20220701,82,9,56370.01,16524.32,31
3896,20220801,82,9,54188.27,13544.53,39
3897,20220901,82,9,61894.3,17022.73,44
3898,20221001,82,9,61022.93,12537.65,41
3899,20221101,82,9,82749.74,17736.69,80
3900,20221201,82,9,86087.73,25292.06,83
3901,20230101,82,9,64453.19,13762.76,54
3902,20230201,82,9,67250.14,19831.25,73
3903,20230301,82,9,66410.03,16648.28,57
3904,20230401,82,9,65469.81,14887.23,44
3905,20230501,82,9,61897.79,15566.2,45
3906,20230601,82,9,65494.27,16047.16,50
3907,20230701,82,9,60764.3,12677.05,46
3908,20230801,82,9,52239.73,12454.64,33
3909,20230901,82,9,58809.3,15615.08,42
3910,20231001,82,9,64480.56,15416.65,45
3911,20231101,82,9,75077.46,16477.05,55
3912,20231201,82,9,76108.88,22511.77,47
3913,20240101,82,9,71944.6,20638.18,68
3914,20240201,82,9,58869.13,15406.97,39
3915,20240301,82,9,71378.03,18445.08,68
3916,20240401,82,9,59301.01,17684.81,43
3917,20240501,82,9,69959.01,17293.21,71
3918,20240601,82,9,59118.78,12202.14,60
3919,20240701,82,9,51670.62,15088.1,47
3920,20240801,82,9,55746.43,14574.61,59
3921,20240901,82,9,68765.18,14778.17,46
3922,20241001,82,9,61039.8,13598.69,46
3923,20241101,82,9,74784.94,15345.46,57
3924,20241201,82,9,80483.24,16171.48,45
3925,20250101,82,9,61911.07,12676.2,40
3926,20250201,82,9,60025.13,14035.8,34
3927,20250301,82,9,67164.64,18664.87,41
3928,20250401,82,9,66891.56,16082.64,46
3929,20250501,82,9,63993.65,13411.61,67
3930,20250601,82,9,66706.78,16569.43,48
3931,20250701,82,9,58093.13,14308.01,41
3932,20250801,82,9,59579.97,12864.3,40
3933,20250901,82,9,65507.22,18717.17,51
3934,20251001,82,9,59880.21,16256.05,53
3935,20251101,82,9,85895.92,19883.24,48
3936,20251201,82,9,74597.07,19951.82,78
3937,20220101,83,9,67068.56,17543.7,41
3938,20220201,83,9,70550.56,14573.77,58
3939,20220301,83,9,71807.0,15004.42,64
3940,20220401,83,9,63387.81,12825.99,56
3941,20220501,83,9,63444.73,14498.78,69
3942,20220601,83,9,70933.69,15253.99,55
3943,20220701,83,9,60273.33,17094.14,36
3944,20220801,83,9,56194.7,13950.65,60
3945,20220901,83,9,68564.06,15329.34,39
3946,20221001,83,9,60461.97,15661.88,55
3947,20221101,83,9,77057.71,20155.55,65
3948,20221201,83,9,76725.57,19548.85,80
3949,20230101,83,9,66789.34,19066.94,62
3950,20230201,83,9,63632.76,16281.74,37
3951,20230301,83,9,70512.17,14619.71,64
3952,20230401,83,9,64192.9,16017.53,47
3953,20230501,83,9,69069.7,20623.33,54
3954,20230601,83,9,60803.17,18017.6,34
3955,20230701,83,9,58841.46,17065.16,48
3956,20230801,83,9,57969.95,15966.08,32
3957,20230901,83,9,63575.89,17623.97,49
3958,20231001,83,9,63108.0,16983.2,47
3959,20231101,83,9,72501.34,20607.86,46
3960,20231201,83,9,76097.94,21194.19,44
3961,20240101,83,9,59894.65,17171.19,47
3962,20240201,83,9,64422.86,18513.39,44
3963,20240301,83,9,67474.08,16948.33,57
3964,20240401,83,9,70480.43,14680.62,77
3965,20240501,83,9,64348.06,17312.43,39
3966,20240601,83,9,66929.67,19523.51,47
3967,20240701,83,9,52745.41,13056.47,44
3968,20240801,83,9,59477.15,12638.11,40
3969,20240901,83,9,65932.52,13556.31,39
3970,20241001,83,9,61695.88,18285.12,51
3971,20241101,83,9,77087.28,21134.94,50
3972,20241201,83,9,73472.24,16075.12,49
3973,20250101,83,9,62351.86,17942.84,36
3974,20250201,83,9,72655.93,19545.61,41
3975,20250301,83,9,63688.44,17646.13,61
3976,20250401,83,9,70200.72,14713.59,68
3977,20250501,83,9,72341.93,19341.01,78
3978,20250601,83,9,60355.14,14193.77,39
3979,20250701,83,9,60260.46,16002.18,51
3980,20250801,83,9,61429.94,17465.85,42
3981,20250901,83,9,62545.67,13488.97,68
3982,20251001,83,9,60304.92,14439.06,35
3983,20251101,83,9,71786.29,17818.13,56
3984,20251201,83,9,73231.01,15175.67,74
3985,20220101,84,9,71033.72,20400.31,67
3986,20220201,84,9,64727.07,17033.35,49
3987,20220301,84,9,58903.89,15607.3,43
3988,20220401,84,9,63431.3,18639.47,45
3989,20220501,84,9,69816.88,18367.84,42
3990,20220601,84,9,64437.56,14064.62,46
3991,20220701,84,9,58741.32,12470.76,43
3992,20220801,84,9,52947.58,13791.97,45
3993,20220901,84,9,64587.32,14570.13,43
3994,20221001,84,9,68183.83,16887.14,48
3995,20221101,84,9,84745.76,22272.83,61
3996,20221201,84,9,76479.66,17323.38,51
3997,20230101,84,9,63986.48,16736.07,37
3998,20230201,84,9,61529.06,13971.41,36
3999,20230301,84,9,61022.17,13224.81,57
4000,20230401,84,9,70077.59,16003.32,43
4001,20230501,84,9,63561.2,13356.06,62
4002,20230601,84,9,64805.74,15473.44,41
4003,20230701,84,9,52455.9,14722.89,36
4004,20230801,84,9,55415.35,11567.97,39
4005,20230901,84,9,66347.59,15814.12,54
4006,20231001,84,9,70588.67,18098.04,54
4007,20231101,84,9,81831.94,21586.85,79
4008,20231201,84,9,77864.91,19877.06,46
4009,20240101,84,9,72434.17,17702.66,71
4010,20240201,84,9,62667.49,15760.56,47
4011,20240301,84,9,63560.28,13628.12,47
4012,20240401,84,9,61513.48,13685.12,47
4013,20240501,84,9,58813.79,15288.93,63
4014,20240601,84,9,72653.81,17374.77,51
4015,20240701,84,9,55198.83,14740.04,35
4016,20240801,84,9,54791.46,12151.39,42
4017,20240901,84,9,68650.67,19748.84,60
4018,20241001,84,9,70510.01,15994.8,72
4019,20241101,84,9,80707.4,21606.32,47
4020,20241201,84,9,71102.26,16635.78,77
4021,20250101,84,9,60772.58,16647.64,51
4022,20250201,84,9,68005.16,14648.51,61
4023,20250301,84,9,63010.32,13470.48,53
4024,20250401,84,9,68670.65,15881.0,56
4025,20250501,84,9,68615.54,19334.93,54
4026,20250601,84,9,64645.87,17372.87,48
4027,20250701,84,9,52017.74,13204.28,37
4028,20250801,84,9,61303.35,13490.65,37
4029,20250901,84,9,68842.0,18538.96,55
4030,20251001,84,9,69009.1,20697.21,63
4031,20251101,84,9,71867.31,17473.41,48
4032,20251201,84,9,75878.58,21655.31,56
4033,20220101,85,9,70766.33,16461.52,40
4034,20220201,85,9,65124.52,15219.31,62
4035,20220301,85,9,71541.64,16206.91,68
4036,20220401,85,9,60884.21,17218.86,46
4037,20220501,85,9,67100.14,17304.52,42
4038,20220601,85,9,69723.27,19738.08,57
4039,20220701,85,9,52759.38,13785.34,44
4040,20220801,85,9,57591.19,17228.39,41
4041,20220901,85,9,59048.81,12832.92,48
4042,20221001,85,9,70960.02,19585.06,75
4043,20221101,85,9,72296.99,19457.96,68
4044,20221201,85,9,70981.12,20723.2,47
4045,20230101,85,9,69048.98,18565.29,61
4046,20230201,85,9,59775.74,14612.6,38
4047,20230301,85,9,61526.19,14071.8,49
4048,20230401,85,9,70258.37,14808.74,72
4049,20230501,85,9,68210.74,16743.0,50
4050,20230601,85,9,68600.33,19947.51,48
4051,20230701,85,9,57655.9,12662.26,55
4052,20230801,85,9,54798.83,16389.05,54
4053,20230901,85,9,61067.99,16437.55,34
4054,20231001,85,9,70014.78,19643.71,40
4055,20231101,85,9,79215.4,17661.08,58
4056,20231201,85,9,74766.63,17697.19,62
4057,20240101,85,9,63313.69,13195.75,48
4058,20240201,85,9,62745.89,18795.19,40
4059,20240301,85,9,61421.97,17369.42,36
4060,20240401,85,9,65332.37,13641.11,36
4061,20240501,85,9,69293.41,20023.38,40
4062,20240601,85,9,61062.1,12794.4,64
4063,20240701,85,9,52411.59,13512.89,43
4064,20240801,85,9,58153.26,14940.47,51
4065,20240901,85,9,72426.87,15084.44,51
4066,20241001,85,9,72650.44,17592.98,56
4067,20241101,85,9,79738.41,16656.2,68
4068,20241201,85,9,74008.75,20809.78,77
4069,20250101,85,9,59385.19,12952.31,50
4070,20250201,85,9,69246.92,13899.27,69
4071,20250301,85,9,62089.85,18557.64,67
4072,20250401,85,9,65020.92,18014.52,36
4073,20250501,85,9,67998.82,20239.87,41
4074,20250601,85,9,62673.17,13628.72,41
4075,20250701,85,9,63366.26,15943.6,54
4076,20250801,85,9,59225.21,14488.85,60
4077,20250901,85,9,63604.23,16734.74,52
4078,20251001,85,9,62086.27,17263.28,50
4079,20251101,85,9,77978.35,22435.73,85
4080,20251201,85,9,77839.33,20468.21,70
4081,20220101,86,9,72179.08,16637.5,44
4082,20220201,86,9,60463.81,15252.98,44
4083,20220301,86,9,62382.46,16234.8,42
4084,20220401,86,9,64091.63,18191.44,45
4085,20220501,86,9,63741.37,17912.9,36
4086,20220601,86,9,67822.91,16065.32,47
4087,20220701,86,9,56141.23,12714.47,39
4088,20220801,86,9,52115.58,11680.38,31
4089,20220901,86,9,62506.55,16373.32,45
4090,20221001,86,9,69902.37,15008.92,62
4091,20221101,86,9,85573.8,17429.81,72
4092,20221201,86,9,72397.07,18053.94,50
4093,20230101,86,9,63948.63,18969.27,61
4094,20230201,86,9,60600.14,14878.86,42
4095,20230301,86,9,66951.6,16954.8,63
4096,20230401,86,9,71501.58,18663.8,43
4097,20230501,86,9,60598.47,15029.13,60
4098,20230601,86,9,60882.33,14003.23,35
4099,20230701,86,9,56720.11,15983.03,41
4100,20230801,86,9,55276.65,12869.67,39
4101,20230901,86,9,64373.85,18016.49,56
4102,20231001,86,9,64087.54,16413.55,40
4103,20231101,86,9,82912.72,24782.46,81
4104,20231201,86,9,71000.71,21066.09,70
4105,20240101,86,9,63932.8,16213.11,64
4106,20240201,86,9,69272.04,18564.06,67
4107,20240301,86,9,69584.16,20347.48,52
4108,20240401,86,9,64638.45,18274.14,60
4109,20240501,86,9,66539.41,19184.41,46
4110,20240601,86,9,62724.65,17724.55,36
4111,20240701,86,9,52641.81,13856.49,49
4112,20240801,86,9,58129.88,14197.68,55
4113,20240901,86,9,60355.7,15181.65,34
4114,20241001,86,9,66380.65,17770.88,61
4115,20241101,86,9,75096.86,19897.62,77
4116,20241201,86,9,73900.89,15736.22,79
4117,20250101,86,9,59811.46,17787.29,36
4118,20250201,86,9,63282.96,15668.45,47
4119,20250301,86,9,64739.94,15265.2,60
4120,20250401,86,9,58752.0,14816.9,56
4121,20250501,86,9,64496.38,14848.86,65
4122,20250601,86,9,68000.85,18919.64,62
4123,20250701,86,9,63825.88,19053.76,49
4124,20250801,86,9,54332.23,15921.34,58
4125,20250901,86,9,65739.6,15789.68,63
4126,20251001,86,9,65062.76,19070.86,64
4127,20251101,86,9,76821.96,21086.95,64
4128,20251201,86,9,70635.41,14156.26,39
4129,20220101,87,9,58571.01,14277.38,63
4130,20220201,87,9,69418.51,15341.09,43
4131,20220301,87,9,69348.32,19086.54,42
4132,20220401,87,9,66691.77,19924.37,57
4133,20220501,87,9,65285.85,13336.88,43
4134,20220601,87,9,60238.11,12912.44,57
4135,20220701,87,9,55637.87,12695.85,40
4136,20220801,87,9,57056.94,12566.88,46
4137,20220901,87,9,71118.59,20829.31,50
4138,20221001,87,9,61879.09,15223.37,45
4139,20221101,87,9,85656.24,22199.69,77
4140,20221201,87,9,78400.7,19464.9,59
4141,20230101,87,9,68401.89,20002.45,45
4142,20230201,87,9,61171.7,14299.74,38
4143,20230301,87,9,59969.24,15641.28,43
4144,20230401,87,9,71030.08,18262.08,52
4145,20230501,87,9,62978.38,13073.57,57
4146,20230601,87,9,71860.35,18554.09,57
4147,20230701,87,9,58828.24,14619.29,38
4148,20230801,87,9,63791.53,17984.6,51
4149,20230901,87,9,65916.71,15231.05,49
4150,20231001,87,9,71228.92,17380.38,53
4151,20231101,87,9,81984.72,22916.98,58
4152,20231201,87,9,73775.33,20113.92,53
4153,20240101,87,9,66646.42,19945.24,43
4154,20240201,87,9,70145.26,18447.4,43
4155,20240301,87,9,71563.26,18741.86,41
4156,20240401,87,9,59421.95,16366.67,55
4157,20240501,87,9,64411.14,18851.56,40
4158,20240601,87,9,65882.07,14043.32,38
4159,20240701,87,9,56398.58,14135.17,33
4160,20240801,87,9,63846.08,16472.55,36
4161,20240901,87,9,72531.69,17692.41,73
4162,20241001,87,9,72665.73,18425.84,64
4163,20241101,87,9,85897.4,20776.97,54
4164,20241201,87,9,72545.51,17848.26,46
4165,20250101,87,9,64643.45,15259.47,63
4166,20250201,87,9,63002.37,13135.61,54
4167,20250301,87,9,65814.9,14451.13,46
4168,20250401,87,9,63168.27,15795.05,36
4169,20250501,87,9,67558.79,14520.64,46
4170,20250601,87,9,67844.25,17690.48,61
4171,20250701,87,9,52027.15,12182.35,52
4172,20250801,87,9,53696.14,12621.74,34
4173,20250901,87,9,65147.52,16568.69,49
4174,20251001,87,9,62999.92,16095.2,48
4175,20251101,87,9,81089.77,17483.06,88
4176,20251201,87,9,77934.52,22931.93,69
4177,20220101,88,9,69366.89,19596.68,72
4178,20220201,88,9,68153.57,14823.21,41
4179,20220301,88,9,68113.15,15695.43,43
4180,20220401,88,9,68983.51,18541.73,64
4181,20220501,88,9,63057.48,18431.83,61
4182,20220601,88,9,63750.35,18124.32,39
4183,20220701,88,9,54849.84,14772.92,34
4184,20220801,88,9,56668.08,15659.68,60
4185,20220901,88,9,60371.75,15240.18,52
4186,20221001,88,9,69970.1,14233.47,44
4187,20221101,88,9,86480.27,24045.01,64
4188,20221201,88,9,82201.63,21012.4,60
4189,20230101,88,9,71045.39,20166.51,60
4190,20230201,88,9,64479.58,15329.05,64
4191,20230301,88,9,66490.81,13429.95,48
4192,20230401,88,9,72628.85,21086.76,55
4193,20230501,88,9,67831.04,18525.58,38
4194,20230601,88,9,72423.85,18308.88,55
4195,20230701,88,9,62426.68,16472.95,46
4196,20230801,88,9,54923.34,13259.92,33
4197,20230901,88,9,63567.89,12799.58,37
4198,20231001,88,9,69309.59,17966.39,73
4199,20231101,88,9,78027.68,16311.93,86
4200,20231201,88,9,71293.97,15901.62,56
4201,20240101,88,9,64146.45,16790.64,35
4202,20240201,88,9,60690.47,17198.34,67
4203,20240301,88,9,65717.17,18624.16,39
4204,20240401,88,9,66515.12,15311.93,70
4205,20240501,88,9,64504.31,15516.63,56
4206,20240601,88,9,67035.54,16971.95,39
4207,20240701,88,9,54725.23,11907.35,45
4208,20240801,88,9,62332.91,16084.9,63
4209,20240901,88,9,61589.67,15135.9,53
4210,20241001,88,9,60501.84,15216.75,54
4211,20241101,88,9,83520.61,20910.19,58
4212,20241201,88,9,86445.14,22125.19,53
4213,20250101,88,9,65161.45,18552.0,37
4214,20250201,88,9,69795.32,20090.56,55
4215,20250301,88,9,65327.79,15478.79,42
4216,20250401,88,9,67592.58,16958.19,49
4217,20250501,88,9,69025.69,16247.17,42
4218,20250601,88,9,60914.43,16954.91,49
4219,20250701,88,9,56691.6,15446.32,48
4220,20250801,88,9,60958.14,15856.66,37
4221,20250901,88,9,64898.79,15381.32,55
4222,20251001,88,9,64019.6,14156.58,36
4223,20251101,88,9,85162.92,23603.74,64
4224,20251201,88,9,79843.09,18295.61,51
4225,20220101,89,9,66006.97,13445.14,47
4226,20220201,89,9,63327.1,17175.81,38
4227,20220301,89,9,63873.25,16661.29,36
4228,20220401,89,9,61157.05,16385.03,44
4229,20220501,89,9,61181.43,12453.89,64
4230,20220601,89,9,64549.72,13952.86,59
4231,20220701,89,9,62429.83,17088.89,41
4232,20220801,89,9,60948.69,17231.6,49
4233,20220901,89,9,59951.92,14886.75,36
4234,20221001,89,9,65132.45,13048.53,40
4235,20221101,89,9,78859.64,20212.64,55
4236,20221201,89,9,82741.87,23631.99,50
4237,20230101,89,9,58731.42,12002.1,62
4238,20230201,89,9,59236.78,15250.78,54
4239,20230301,89,9,70916.72,17287.65,55
4240,20230401,89,9,64701.99,14211.37,49
4241,20230501,89,9,65296.43,16252.4,52
4242,20230601,89,9,62636.9,15460.24,42
4243,20230701,89,9,57705.25,13279.93,62
4244,20230801,89,9,55541.01,14086.77,36
4245,20230901,89,9,71672.27,20146.87,47
4246,20231001,89,9,58667.38,12427.45,34
4247,20231101,89,9,71846.73,15496.0,50
4248,20231201,89,9,86870.18,25440.54,87
4249,20240101,89,9,69229.18,15475.92,70
4250,20240201,89,9,61390.23,16214.58,44
4251,20240301,89,9,61225.86,14059.47,48
4252,20240401,89,9,67576.26,19977.34,51
4253,20240501,89,9,61074.43,15263.48,65
4254,20240601,89,9,70883.73,17531.88,39
4255,20240701,89,9,54430.4,12868.25,32
4256,20240801,89,9,63045.23,14979.97,38
4257,20240901,89,9,67608.45,17530.4,43
4258,20241001,89,9,72261.98,19180.5,48
4259,20241101,89,9,86357.3,19655.65,71
